# Baseline: HEAD 35d1f49507a9cf3566674e68c6b97ccc1354d079
# Every manifest-key addition/removal is classified; counterpart is present only for exact predicate pairs.
direction	id	file	line_start	line_end	kind	method	classification	counterpart	snippet_sha256
ADDED	BR-1d92b68d4e7051d3	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1023	1025	SHORT_CIRCUIT	candidateDependencySkeletons	MOVED_WITH_UNCHANGED_PREDICATE	BR-ae1c1d3834bb0ba7	960d9d5be9aa0375d2f8be5de62f3f3350b98b1eb409a010be7284e07a7ed4ad
ADDED	BR-b55cea334479a039	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1024	1024	SHORT_CIRCUIT	candidateDependencySkeletons	MOVED_WITH_UNCHANGED_PREDICATE	BR-a1621940f80d7ab3	4961f2b990c52feccc6ce86c905da8460049d9dd85a88672625afebafe377ffa
ADDED	BR-da5f7c8dfedba90b	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1024	1025	SHORT_CIRCUIT	candidateDependencySkeletons	MOVED_WITH_UNCHANGED_PREDICATE	BR-3a904c55c5827e49	4363a35a63cec6f52cd49ae6b479a2489780bcbde0fee7b71270f63ca4c05740
ADDED	BR-3dde27e1994fc02a	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1026	1027	IF	candidateDependencySkeletons	MOVED_WITH_UNCHANGED_PREDICATE	BR-da0c20bd8156c3a8	e1edb5ee35c1b5b96d8009141e031989dd6ca0a0ed08e8772df66cc74a80b7dc
ADDED	BR-54d833bccb2bde94	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1027	1027	CONTINUE	candidateDependencySkeletons	SHARED_TOPOLOGY_QUERY_OVERLAY_REDESIGN	-	0bf37874b7af9907cc21dc845f1daf71d4f9392a2ca7a5b474c14db2db91e879
ADDED	BR-142d55c7a862bba8	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1030	1031	IF	candidateDependencySkeletons	MOVED_WITH_UNCHANGED_PREDICATE	BR-62ee438c55fc903d	ae8a148841ce44d41be364653ada3ebb6570e7ceb8fa5b6074c0a93b8d1d049f
ADDED	BR-409aeb31ea760ad1	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1030	1030	SHORT_CIRCUIT	candidateDependencySkeletons	MOVED_WITH_UNCHANGED_PREDICATE	BR-d706881fb2cce459	56a74854ea698d08fd4aeb1860c5aa441c68e31de12b90e0f0dbde717e2ff563
ADDED	BR-af0041a5b241c7c9	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1030	1030	SHORT_CIRCUIT	candidateDependencySkeletons	MOVED_WITH_UNCHANGED_PREDICATE	BR-5581806f4046fe34	d0a69f9d771ceb13cf20a1bf0e748b1ad89e1019b37f892bdc962c52d6473dfd
ADDED	BR-db67e2d646344e2e	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1031	1031	RETURN	candidateDependencySkeletons	MOVED_WITH_UNCHANGED_PREDICATE	BR-0fa4495a1d370013	4ad2292cb6c5c2d31325739acfa4452421493ab7819e55fbaef0c55ac99bab33
ADDED	BR-32347fef445ca5ac	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1036	1038	IF	candidateDependencySkeletons	MOVED_WITH_UNCHANGED_PREDICATE	BR-bea0f46d1350751e	fb5df85bd299f1ebaf9fae743a02b3f5daa0bbf9ebbfcc1b5a1ad5d21d397a37
ADDED	BR-b38b845ff6ee0aef	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1036	1037	SHORT_CIRCUIT	candidateDependencySkeletons	MOVED_WITH_UNCHANGED_PREDICATE	BR-3258ae031ddc2ef4	a70be3db5117d332b75a9bf3086e2d9b5797a88595c55b326233ccd0271c4323
ADDED	BR-e853e1badd1fce29	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1036	1037	SHORT_CIRCUIT	candidateDependencySkeletons	MOVED_WITH_UNCHANGED_PREDICATE	BR-cc352803458c99be	4ca1b148930133849ea744c1eb42fda828e47a3c4aed45b587d0d95157dd4178
ADDED	BR-5b8b64b81d68456b	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1038	1038	RETURN	candidateDependencySkeletons	MOVED_WITH_UNCHANGED_PREDICATE	BR-cf47c2924936df20	4ad2292cb6c5c2d31325739acfa4452421493ab7819e55fbaef0c55ac99bab33
ADDED	BR-2054c838db3e247a	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1039	1039	RETURN	candidateDependencySkeletons	MOVED_WITH_UNCHANGED_PREDICATE	BR-6a7ff096536a1fc6	5dae27ff2101d480ea9057afe744cc09230ec716837715d69e2bd673f4e4fd60
ADDED	BR-44373eed1610a3c2	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1047	1054	ENHANCED_FOR	overlayDependencies	SHARED_TOPOLOGY_QUERY_OVERLAY_REDESIGN	-	c6741260f1251f64c2142a19cb5fd130dd73a1ba631b7d2a9cb48f7f3e750162
ADDED	BR-5a0bb91d951b3baa	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1049	1050	TERNARY	overlayDependencies	SHARED_TOPOLOGY_QUERY_OVERLAY_REDESIGN	-	28b3c7c533450f5ee224f5b21723ec521e230d1b82911c07836ef37b7ae08862
ADDED	BR-3bd355a9573e0a53	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1051	1051	TERNARY	overlayDependencies	SHARED_TOPOLOGY_QUERY_OVERLAY_REDESIGN	-	5f57884881a307e3a05d910105998b1cc9be399710e68bb4136356c062105839
ADDED	BR-eb9783498f39da23	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1055	1055	RETURN	overlayDependencies	SHARED_TOPOLOGY_QUERY_OVERLAY_REDESIGN	-	b651673125928f5338bc4cce50002ce6888c83a868562229d0bff6621ec21a6e
ADDED	BR-d0e41086c29aeb10	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1060	1062	MERGE	requiredInputSupport	NATIVE_CONTINUITY_ALGORITHMIC_REDESIGN	-	10c8120b2791589f86eb1bc1ac078bd6adee2cf607349fe0aa71477a5c70c7c8
ADDED	BR-19b42b4872bac81a	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1060	1062	RETURN	requiredInputSupport	NATIVE_CONTINUITY_ALGORITHMIC_REDESIGN	-	367ec4aaf4822ddae3e861f6a1817087ea54c6a346a272c118d8cdc060ba6a7a
ADDED	BR-885a57651cacb6fc	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1066	1067	IF	candidateHandle	STRUCTURAL_HANDLE_NORMALIZATION	-	93f3c664d06c86ddb0e5ada28b9d52e17c43ca84fde3b08eb90402db8b86375a
ADDED	BR-4a1d88ebf8bd9d15	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1067	1067	RETURN	candidateHandle	STRUCTURAL_HANDLE_NORMALIZATION	-	6be2e46a3d0765fd4d08def164c35b75afcc481db6fd11cc5118c4e2c20b634d
ADDED	BR-86df16ffec7139e8	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1069	1073	IF	candidateHandle	STRUCTURAL_HANDLE_NORMALIZATION	-	a93d7ab8602fca4d8c6a5f31ba3fc6537b81714a3df9a6f1f851c4ee9b4b2683
ADDED	BR-885ce6c0329481ee	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1070	1071	IF	candidateHandle	STRUCTURAL_HANDLE_NORMALIZATION	-	1e7a10893750dfff031c362b312a4e375e4c2a4ad66c667c66ad4b9e272688d5
ADDED	BR-70e4f3f4cfea113b	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1072	1072	RETURN	candidateHandle	STRUCTURAL_HANDLE_NORMALIZATION	-	361a9851bd83faac3f77f1355f6d41f19a210d1dd00a2b0afd1338ff60ae559d
ADDED	BR-310d48ec72d19ce1	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1075	1078	IF	candidateHandle	STRUCTURAL_HANDLE_NORMALIZATION	-	14df26485a3a432fd6a0e1c3b59a52cf7d8e99a4919b2e2cb38d06a3ca5a3a10
ADDED	BR-844eddb937546d0c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1077	1077	RETURN	candidateHandle	STRUCTURAL_HANDLE_NORMALIZATION	-	1da66e73a0f700442179bdd4f8e2b1eada3c100ee4481b63b76da361401425f9
ADDED	BR-f46ce772ebf7e029	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1081	1084	IF	candidateHandle	STRUCTURAL_HANDLE_NORMALIZATION	-	312e69fe36a64ffb6e608abc489bcf148c817189ec362488bf8200f84595a0ef
ADDED	BR-12f00f836171b32e	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1086	1087	IF	candidateHandle	STRUCTURAL_HANDLE_NORMALIZATION	-	0c93f0489b7189afb972310408cf48fd6b3bd19db0343a2f6561849b01d85265
ADDED	BR-a32b8c7d51a76ce0	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1088	1088	RETURN	candidateHandle	STRUCTURAL_HANDLE_NORMALIZATION	-	361a9851bd83faac3f77f1355f6d41f19a210d1dd00a2b0afd1338ff60ae559d
ADDED	BR-43eac237b03118b8	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1224	1225	RETURN	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	c27fcd978227e901e3bd48f8364e5d639169bc877a26bd4a77a608b1a00e2b4e
ADDED	BR-15d2c188fe37eaeb	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1224	1225	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	e98ec85d77d5537a0f4c538a44ed65811f8efe3d2876b98074d7b83dda338bc2
ADDED	BR-a40ed99fd28e88c0	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1224	1225	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	33bdeb75e16fa2e59d6863897a4e7d5e7361246e2ef96b70fb4fa795c548636a
ADDED	BR-12bbaec82dbc50cd	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1265	1266	RETURN	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	5176485d85d5c770e0c052ed672b93667fdd13e5c74eb9ae02b37c64c59cc7f3
ADDED	BR-1040d2122cea633c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1265	1266	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	e095b93ba102fab8212ffea756c1db524b7c7c3c82e5657b74441b85444b3945
ADDED	BR-3278d88ccf189c0c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1265	1266	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	d8eca741c17ea733fe01655e9ad4b646a600c25da4ee3a6ae10c2732c0bafe69
ADDED	BR-83032ca4b7e230fc	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1265	1266	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	a7d0d890cd851452007a5e3e1105e75b3b732ba890496df24c5e35acf73dc232
ADDED	BR-95062b32792eba76	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1285	1285	RETURN	hashCode	STRUCTURAL_HANDLE_NORMALIZATION	-	7e88b024b3b3d1a0945394c2fb867082ed2d9ab9057f5e3b1afddedeb142fc15
ADDED	BR-1ad6653c784246b1	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1291	1292	IF	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	f41259f6e3a2f57c2958bf28918dd89fc991bfdaed7799ae9f399e459dcc137d
ADDED	BR-d2574ce111958dda	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1293	1294	RETURN	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	3d2aac1010796f0ea8b369f20fc7ee9b524282bb8a74eb7a3c107dbc6dad1cde
ADDED	BR-104d816b4928f4aa	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1293	1293	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	3f4452137d58c325c69a6ce5a72eeb45a102986fdfe5f5f7922396e1cae080df
ADDED	BR-38cb05fe024f6e95	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1293	1294	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	defe5720bec237ae3a7ee8f0a44d42483594a4f9b49b2d65bd15f315aa74ea51
ADDED	BR-475dec947dc8e6c1	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1311	1311	TERNARY	<init>	NATIVE_CONTINUITY_ALGORITHMIC_REDESIGN	-	10868444a5af84b22a6e476e2bab64c1a7cbd8ca052fa0bb0ac47602dba1710b
ADDED	BR-21418eb3aadcde4b	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1314	1319	IF	<init>	NATIVE_CONTINUITY_ALGORITHMIC_REDESIGN	-	7449b41ca7e3cd7a14ecc5ea9401ecfb6781be22eac60974a52099086b65be62
ADDED	BR-8b34e06b17f4925d	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1323	1323	RETURN	hashCode	STRUCTURAL_HANDLE_NORMALIZATION	-	7e88b024b3b3d1a0945394c2fb867082ed2d9ab9057f5e3b1afddedeb142fc15
ADDED	BR-16ca8863006d4dd7	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1327	1328	IF	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	7da1e016506e1e9efadd320724ffa96d786a679e63180a1c1a6ce48ef84143c3
ADDED	BR-bd18e5e24a3a0887	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1328	1328	RETURN	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	10e0fa08a73f0cd151617165a96e7df8c8d14ecfc63d6f1f343559f16198939f
ADDED	BR-6b7880407a7abce1	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1329	1332	IF	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	0772b9b7cc49f1e5430f20c92f7b8eefbce25b71f82342917d767a3b70e91c8b
ADDED	BR-86d44063fdb60704	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1329	1330	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	8f4db90c8daa95a9bda73ef1d91b1126588cb67d9645c7b0e76ee80d60a8bd57
ADDED	BR-9a340830f5cdebb3	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1329	1331	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	90f4bc267fceb489e73bc8ca1153396be2961d9d15cd16252c45d13f1bb5aa7c
ADDED	BR-be0aaa757e2829e5	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1329	1330	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	7cb4fcd79efbc2450ba641d70682b12b2318375a562b48df72d1e6bf4e987948
ADDED	BR-e5593a14f86fcf1e	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1332	1332	RETURN	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	dabbdf16b8204c2b7217958e893ae2d600d2f01a226e3e0d8e7d1ef950819832
ADDED	BR-5a7a50dcf1ded321	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1333	1334	RETURN	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	1f82c9d4440453336f05f67d8bc00e0c27746c8dd42e02f603b95d4fabe67df5
ADDED	BR-0164805511aecd5c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1333	1334	TERNARY	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	7fae506ca40cc6204b761d101210f6908ae58b82681c8a77181326f2c4f6c2d3
ADDED	BR-70614ab2977e5e54	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1334	1334	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	4147efc12d0170c8cf5ce112550ca2fb3eab1b9fc892a1aaf25c606bc3c02b4b
ADDED	BR-541dcd88de8add36	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1354	1354	RETURN	hashCode	STRUCTURAL_HANDLE_NORMALIZATION	-	7e88b024b3b3d1a0945394c2fb867082ed2d9ab9057f5e3b1afddedeb142fc15
ADDED	BR-a0a1713d09b9a674	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1358	1359	IF	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	7da1e016506e1e9efadd320724ffa96d786a679e63180a1c1a6ce48ef84143c3
ADDED	BR-3c9fed37534b39a7	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1359	1359	RETURN	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	10e0fa08a73f0cd151617165a96e7df8c8d14ecfc63d6f1f343559f16198939f
ADDED	BR-94d11e8c1a488c21	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1360	1361	IF	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	e8ace93fec0469622d3694441d725f018db8efd0398c6bebf74bd1c7aec9970f
ADDED	BR-e71e8ed9ab7505c9	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1361	1361	RETURN	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	dabbdf16b8204c2b7217958e893ae2d600d2f01a226e3e0d8e7d1ef950819832
ADDED	BR-9eecb0907205422c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1362	1363	RETURN	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	4d9a3979fd2a90fa55038d2d624bbadb84478310e9667264fbc1fb25b79ca5e6
ADDED	BR-1442de813a52c152	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1362	1363	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	e72b1b1f90b702714065db69f8d59a7757b1c9f8019b8e30ea467b1618ea0a33
ADDED	BR-f4bdc26afb3195b0	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1362	1362	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	3f4452137d58c325c69a6ce5a72eeb45a102986fdfe5f5f7922396e1cae080df
ADDED	BR-18fb3ab2796ec463	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1409	1409	RETURN	realizationHandle	NATIVE_CONTINUITY_ALGORITHMIC_REDESIGN	-	00e350064d2c126487aebed9170a55e3504e9789136960af4fe39eedd5b67ec5
ADDED	BR-b16787cfeae34bb9	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1414	1414	RETURN	hashCode	STRUCTURAL_HANDLE_NORMALIZATION	-	7e88b024b3b3d1a0945394c2fb867082ed2d9ab9057f5e3b1afddedeb142fc15
ADDED	BR-7e95016a750bb646	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1418	1419	IF	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	7da1e016506e1e9efadd320724ffa96d786a679e63180a1c1a6ce48ef84143c3
ADDED	BR-a7a5dee162cea0f5	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1419	1419	RETURN	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	10e0fa08a73f0cd151617165a96e7df8c8d14ecfc63d6f1f343559f16198939f
ADDED	BR-147fe91ff1c70aa4	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1421	1421	RETURN	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	dabbdf16b8204c2b7217958e893ae2d600d2f01a226e3e0d8e7d1ef950819832
ADDED	BR-3e084971ca54a3b0	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1422	1423	RETURN	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	9e17a23cce8fb1d572a66250354e2d0117e916007d8dc0c0107948b1529ee807
ADDED	BR-82c962b36d8e1e28	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1422	1423	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	6fd4ae74c064ab9d9b5cac29da06cebef6abcb934a862f94a5f18e6713f66cb5
ADDED	BR-d4bbc3e48909f6db	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1422	1423	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	07ade5c00476d86fac6a64c4fd82456cd0d70498d5fd5a27b0edfe59407f6b08
ADDED	BR-d892e36836a8ae6c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1924	1924	RETURN	hashCode	STRUCTURAL_HANDLE_NORMALIZATION	-	7e88b024b3b3d1a0945394c2fb867082ed2d9ab9057f5e3b1afddedeb142fc15
ADDED	BR-109c79917a9212ab	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1927	1930	RETURN	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	7c31ebf91d85cd1dabd7521a90b337ac1e3cc57aad3d1b62d5c0db3f4d50a6b5
ADDED	BR-05704965524e2962	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1927	1930	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	d89471a52bb153584cbe727001aabd9791b2abd00fdea253ebc122ee538577fb
ADDED	BR-5cc93ba4d92b392b	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1927	1929	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	1ea31e0698961e8adc4bfebdfc515ab64668a25ca338aaef6e54a7c987266bce
ADDED	BR-9abbd35bf0ce847f	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1927	1930	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	0001f8e1bcb0c828980851b1a37e637491f5fc8d6f959d3ce40cbc16d76798ab
ADDED	BR-ac51a70721b5402c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1927	1928	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	7e7282a6881983828987e24cdf043f3b3c2f3dc0c2c27afd7f5f646ca39c9bf1
ADDED	BR-cbfc2c21984d855f	src/main/java/org/apache/sysds/hops/fedplanner/placement/NativePlacementContinuity.java	1927	1928	SHORT_CIRCUIT	equals	STRUCTURAL_HANDLE_NORMALIZATION	-	345993ea42dcec4201fa18773e2758264272138916e33a56fd45dfec94a9dfd7
ADDED	BR-ce166d464b71a434	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	186	187	IF	recordFixedPointPass	BUILDER_ALGORITHMIC_REDESIGN	-	fd254abddc3038ce043d63c8d88f13b90d4221586b1a3053a48028109e886c80
ADDED	BR-4cb4124e957703eb	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	322	323	IF	buildDetachedAnalysis	BUILDER_ALGORITHMIC_REDESIGN	-	9344f173e0a84d1e1aca2129c48cf7925548059a11e80409b7b843be298e8629
ADDED	BR-e783670bb2e35f1e	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	325	330	TRY	buildDetachedAnalysis	BUILDER_ALGORITHMIC_REDESIGN	-	75115adc50a6d2586b26fa73ff40d071c962873c4b42f85ad0129aee75c327e6
ADDED	BR-0a37a175ed5dc5a0	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	326	326	RETURN	buildDetachedAnalysis	BUILDER_ALGORITHMIC_REDESIGN	-	bb617e4c2ef673dd3fb5a6eb6e66371dc2a1510413c09b1e52146fc7b0190ba8
ADDED	BR-83fb80a08b1a1d0b	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	334	335	TERNARY	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-da476f057d2a6d69	0de099f6b2f4d1deb66b4fdf03b5a4624899176806f9260d535ee65a9c8de35c
ADDED	BR-efa3e8d227a5702b	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	336	337	TERNARY	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-eb7426d789f6d26a	fd54cd4f18cd1f193ceb8fb40eb16538219d06401c9feae79d40456b2c6012a7
ADDED	BR-1fe8096af61e5784	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	343	344	ENHANCED_FOR	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-5fa035329fe5337f	c4bd8960de6d8ee14c9d6cd2a1b57c8b14e21435ff0ead25a7c967a7e42488e6
ADDED	BR-7490cc49418f6d86	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	351	369	FOR	buildDetachedAnalysisScoped	BUILDER_ALGORITHMIC_REDESIGN	-	f3c7e2e3db7e467379807142f3a66c3a32c4b4b33e3c0fd136fb44409c2d210f
ADDED	BR-ccd39ab3871359a1	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	353	353	PROJECTION	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-d68156cd28d922c8	2fbb5783ae447c7f5377983244370d9d2ea042a78ba94dc28b46cbd671baa80e
ADDED	BR-2dffecb2574a57bb	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	354	354	PROJECTION	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-49108b75a655be20	afdfc5fe592a92bb05f416cbf1db679bd7834a7e1dc041bcbcc0b8c295f3fec1
ADDED	BR-5fa06c7cf803b3c0	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	359	361	IF	buildDetachedAnalysisScoped	MOVED_WITH_UNCHANGED_PREDICATE	BR-a97c5684ba1f1cd0	7311d81b55e5f838ea8cd043a17d56e490a5a5899cec14bea76998cd46891c8f
ADDED	BR-910bd1dae45e44b7	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	362	363	IF	buildDetachedAnalysisScoped	BUILDER_ALGORITHMIC_REDESIGN	-	03bd56c1c0dc9aafa39f739a22d52919a092fd956a35a7e36c40f2590ac3f0e3
