# G009 P3 CFG selective-replay candidate-affecting branch inventory delta review
# baseline_head	33f4317669a510816d90df20d79ef3fa90bb1f21
# baseline_manifest_source	HEAD:src/test/resources/org/apache/sysds/hops/fedplanner/placement/candidate-affecting-branches.tsv
# baseline_manifest_sha256	be659bfb5aee39ac018008b1a2794202ee8cb53fc6d34b85d2a90b8b6245ee5c
# final_working_tree_head	33f4317669a510816d90df20d79ef3fa90bb1f21
# final_candidate_affecting_branch_scanner_sha256	4232543c3402a820b1ae0288318abf44709a70b6508be475450224715d6000ab
# final_neutral_placement_graph_builder_sha256	427922d4e849df90e0379a3ce409b31b5413a68bed75118315cd13332c3ce833
# final_candidate_closure_dependencies_sha256	922e46f89e4caaec048c1f0626f838e4277706e71cb0c37b2d382be81e65ebdb
# final_search_space_metrics_sha256	815112c0fcdc4e0b679a0e92b879473564beb0c345f5de44e3a78d93917a0a08
# final_candidate_closure_dependencies_test_sha256	43864c69bf1f8c7c3d22d30fcdcbfe466afa72665b26bd3e46d08bdeacaa8304
# final_neutral_placement_fixed_point_test_sha256	33f09019ca9bdc370ec45ce0c104b54cba5033f1f70ea0fc9063dffd0968ed91
# final_manifest_sha256	1a23d522201004d9208978ecbbb297b0f4126de6c69fc6425db23df10550c7f7
# comparison	tracked P3 Patch A HEAD manifest versus exact scanner output from final P3 Patch B working tree
# scanner_scope	Candidate-affecting sources only; SearchSpaceMetrics provenance is hashed but it is intentionally not a scanner source.
# pairing_rule	Exact old replay branches are paired to the extracted selected-replay method by file/kind/snippet digest in stable source order; modified pairs require reviewed source counterparts with changed subtree digests; all remaining additions are classified by guard/frontier/fallback/shadow/preservation/metrics responsibility.
# total_removed	45
# total_added	134
# total_delta	179
# count	ADDED	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	42
# count	ADDED	P3_CFG_SELECTIVE_REPLAY_FALLBACK	12
# count	ADDED	P3_CFG_SELECTIVE_REPLAY_FRONTIER	26
# count	ADDED	P3_CFG_SELECTIVE_REPLAY_GUARD	31
# count	ADDED	P3_CFG_SELECTIVE_REPLAY_METRICS	9
# count	ADDED	P3_CFG_SELECTIVE_REPLAY_MODIFIED_PREDICATE	3
# count	ADDED	P3_CFG_SELECTIVE_REPLAY_PRESERVATION	6
# count	ADDED	P3_CFG_SELECTIVE_REPLAY_SHADOW	5
# count	REMOVED	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	42
# count	REMOVED	P3_CFG_SELECTIVE_REPLAY_MODIFIED_PREDICATE	3
#
direction	id	file	line_start	line_end	kind	method	classification	counterpart_id	snippet_sha256
ADDED	BR-b70fb675d0b8c56c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2568	2569	TERNARY	closeCfgTransientCandidateDependenciesMeasured	P3_CFG_SELECTIVE_REPLAY_FALLBACK	-	741f8b61514936142ad4f199e868329aec206500757de9f80f21f38cd569fdfd
ADDED	BR-f75987df89023e4f	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2570	2571	TERNARY	closeCfgTransientCandidateDependenciesMeasured	P3_CFG_SELECTIVE_REPLAY_FALLBACK	-	f91e87591aa8b401b1ba411da7587df95dcd03534adb75cba280a20f077b1602
ADDED	BR-129e885bbfd4a989	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2571	2571	TERNARY	closeCfgTransientCandidateDependenciesMeasured	P3_CFG_SELECTIVE_REPLAY_FALLBACK	-	223d22da19a0e986e53f31f64d40db63e4a8a3f4935cfbcd9b25f7fd72ffc524
ADDED	BR-18712e01957e7226	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	2641	2642	TERNARY	closeCfgTransientCandidateDependenciesMeasured	P3_CFG_SELECTIVE_REPLAY_FALLBACK	-	5ca90623225f1375d13278e4fce60d34d6dd359757655bb30568b965695a68e2
ADDED	BR-5bc67095b151d970	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3178	3179	TERNARY	replayUniqueCfgTransientForwards	P3_CFG_SELECTIVE_REPLAY_GUARD	-	fa3947c0db32850b74d8b940147852722fe9b9615e05ee50c9089243f6ddb234
ADDED	BR-b159f188dd9696d6	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3181	3182	SHORT_CIRCUIT	replayUniqueCfgTransientForwards	P3_CFG_SELECTIVE_REPLAY_FALLBACK	-	a576d547393b4e1282a33604f8e68a3858b1f75ab372b5c796f014e360f31e1d
ADDED	BR-85d4e60ec3248ab5	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3183	3184	IF	replayUniqueCfgTransientForwards	P3_CFG_SELECTIVE_REPLAY_METRICS	-	0632b993e4b7a90a214fbb64757ddda6723f815d02003d1b7e976d33d7cc8b40
ADDED	BR-0bab3b0711883af1	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3185	3188	IF	replayUniqueCfgTransientForwards	P3_CFG_SELECTIVE_REPLAY_SHADOW	-	f3d495c482f8216bdbe227db29f8bcb89ada7c7a8478b70940c1fb83ec03fe52
ADDED	BR-ecb054b2a8640d07	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3186	3188	RETURN	replayUniqueCfgTransientForwards	P3_CFG_SELECTIVE_REPLAY_SHADOW	-	54ec9b19550dcf842369f7d5879df0330dcaf24051fa14d33eeea0ba4f4a6606
ADDED	BR-80c0f3bbb93985f5	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3198	3203	IF	replayUniqueCfgTransientForwards	P3_CFG_SELECTIVE_REPLAY_SHADOW	-	ffc4567e4779df2424fddc588317999f272f69d3db2e223dc2e02a160bc99660
ADDED	BR-439f73ad109690c0	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3198	3198	SHORT_CIRCUIT	replayUniqueCfgTransientForwards	P3_CFG_SELECTIVE_REPLAY_SHADOW	-	5b6deb0f72985fb26acf13ad1c89642000de1e57b9b779c201194d0dd3cfe11b
ADDED	BR-ec0a3b7eff6d2f7b	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3199	3203	THROW	replayUniqueCfgTransientForwards	P3_CFG_SELECTIVE_REPLAY_SHADOW	-	024f2475412b0c313a900fbbeda40fa0487fc57c6ae6883488432cb653aaeef3
ADDED	BR-dd0169bfcafa8130	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3205	3205	MERGE	replayUniqueCfgTransientForwards	P3_CFG_SELECTIVE_REPLAY_PRESERVATION	-	55c4f29d77fcbccbe234929fc3ac8b8060a8a76b401070e82b400908686fbe4a
ADDED	BR-504caec1e4891bf2	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3206	3206	RETURN	replayUniqueCfgTransientForwards	P3_CFG_SELECTIVE_REPLAY_PRESERVATION	-	10cff72b05ef885916308f560a7087e18f7d58d0df713ea60a8f3f3069389741
ADDED	BR-94e51614ba440c35	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3211	3211	MERGE	identityCopy	P3_CFG_SELECTIVE_REPLAY_PRESERVATION	-	759cb370fe5a6716f2ed7949b58c25144399f16fdf1f2909dcba0058a3570b95
ADDED	BR-36c7a0a6f00fc77e	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3212	3212	RETURN	identityCopy	P3_CFG_SELECTIVE_REPLAY_PRESERVATION	-	8de5256a4615c2725699a07928f9b268c5524cd3b0eea3c4eb3b41a29d7903d2
ADDED	BR-8dc410a46f3c5845	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3218	3218	SHORT_CIRCUIT	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_GUARD	-	79277804399b3b20225d678827034d0ecf04887615d3a6f3720225a091e7491e
ADDED	BR-f41e53bb18150449	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3220	3222	FOR	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	635ead34598d94b19e166f8e4ffb99edee1da4918054666f6defd4805daf6412
ADDED	BR-5da0d49c59f59016	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3221	3222	IF	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	17e1d6107be39d9d4650f262d390bd286b0cc8b6aee6a2df52c56acfbfc48c3a
ADDED	BR-26f015ec77a5cdd1	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3226	3226	MERGE	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	fd32d090c2e5fd8bdc18e63a6708af55ab75925b2faf5cf662f4dca527f426c6
ADDED	BR-3175c05478fb67d7	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3227	3227	MERGE	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	c2dc4395ff72abfd3d16124da41ab26bb84b9ae3c2e34e54fea9798928d86042
ADDED	BR-807b12fd0341c887	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3228	3230	ENHANCED_FOR	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	1e476d7925bcdee2d98b5dec6382075061db0fa1a6781ca3d14f498d2401bfe2
ADDED	BR-78ba5f3e41b1eac6	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3229	3230	IF	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	20fc3ab29bbff44b0a8606f42806e14970f42dd65df256351b446942b4cec271
ADDED	BR-fa0b6942563e21bb	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3231	3233	ENHANCED_FOR	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	d31806990fe29ce2ef5cd6c3677ba40069e2b7c96fe4647eff42f261329456e8
ADDED	BR-a72c03cb3ad26ee5	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3232	3233	IF	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	e4d94a5051e9844dd7f4f4786a216a32050a59da9d67599193a7dda92e0a8766
ADDED	BR-6ff8024b5fbdedee	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3235	3237	FOR	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	a6b27eb652464a15120a0c67c50bf4607eb3e79e5a80afc7eaa33b16cee91104
ADDED	BR-07523351c33a0cc2	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3236	3237	IF	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	95ce676ca1b1f68ed15dace890e6d69d672b1671134098a670d7910f8de21fc4
ADDED	BR-71e4ba05e06368d3	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3239	3244	FOR	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	c163040ed9405bfc71d73fc890be623ad41fbaf112dfe85a010b3914f6c59f53
ADDED	BR-1918c78c5f826955	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3241	3243	SHORT_CIRCUIT	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	d5e16fa45575d138433341235651adb31e7a539746c0b9990a694a1512e7e114
ADDED	BR-718b63b44b0f1bd8	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3247	3248	IF	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FALLBACK	-	5412f463bd4420efd19209d7a8bc694a7eb57844a8bc7bb47638a360367003d5
ADDED	BR-06406a762dcc059a	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3248	3248	RETURN	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FALLBACK	-	4ad2292cb6c5c2d31325739acfa4452421493ab7819e55fbaef0c55ac99bab33
ADDED	BR-45e6979541baef68	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3250	3251	ENHANCED_FOR	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	617e86ea000e1cb96e121856a3a5a4ee540a5b275736a2d20f4f9e065fd55740
ADDED	BR-eb9125a7037c10a5	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3252	3252	RETURN	selectiveCfgReaders	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	718690b9df096b703708d6fb3234319c636479783f59479fb0c44b2b7f0ed12e
ADDED	BR-2d4370a933235c8f	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3256	3260	IF	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	1f7b52b76734e813c2472a549670d7b06355df8b73ff7757e5a570efde8b890f
ADDED	BR-aaeb66b5f1dae5e4	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3256	3259	SHORT_CIRCUIT	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	375da494ec1a68631ed8982d4a1d8bea86e9c8db50502d890a53a4f60f1b3179
ADDED	BR-d4b5ba91dd8daff1	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3256	3257	SHORT_CIRCUIT	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	f5f9304b709bcf2b48c54a04ae151ca7c12c14382718579bcfa7c4525c742238
ADDED	BR-dd76b542260ff32c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3256	3258	SHORT_CIRCUIT	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	0214f3b3e5e92fd40c483a1341ea58e6bcf7e886a454fbee1563b751e6f71d5c
ADDED	BR-17232d070a19b781	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3260	3260	RETURN	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	dabbdf16b8204c2b7217958e893ae2d600d2f01a226e3e0d8e7d1ef950819832
ADDED	BR-5ecc344500bdb9dd	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3263	3281	FOR	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	37bd01996319b4915b5a1dd84a30192f1a75d4a21ceba9b702e0fef0eacbe021
ADDED	BR-ab8ef996d954e54c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3266	3271	IF	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	59bd93970388435e11b15d76e02c8e2aa76cf3a0848999c17c52b9e7fef8ee68
ADDED	BR-40ed71e8eda1a768	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3266	3267	SHORT_CIRCUIT	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	1e8df0bdac66efeb576c2df5c7f320a828424c6c9b0e18a4c4fcc87f69f2dc6e
ADDED	BR-44a940933147073f	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3266	3268	SHORT_CIRCUIT	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	04a9abc9c27a1caed428512d8d31e6dd149b6952ec1b126a0a3e5019917a8295
ADDED	BR-7d66eceb9bbee8f6	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3266	3266	SHORT_CIRCUIT	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	7c3f7de193e851a87ada89677facd55db5ceda976d872800efe1b1bcc724afbc
ADDED	BR-9a41eb9c7c984b82	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3266	3269	SHORT_CIRCUIT	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	15ba59d54ccb82c578366e5e007f03637f1351063efbf736c45d97188c9fe51e
ADDED	BR-ed2c456bfd747e5f	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3266	3270	SHORT_CIRCUIT	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	708b8705ae99908f4b76fad0e4e538040a6bb14e6ec43405fcfb35ba143a8381
ADDED	BR-07917db4080d261a	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3271	3271	RETURN	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	dabbdf16b8204c2b7217958e893ae2d600d2f01a226e3e0d8e7d1ef950819832
ADDED	BR-4f09e2778ed6756e	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3272	3274	SHORT_CIRCUIT	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	db97bc122612f7b75e4ec942feaf6dadb22cb6e91acdc0d9327600f9c0bd85cd
ADDED	BR-e7614308a1db1208	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3275	3280	IF	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	e921cdf5792cbd14ff63536ca47dd484741e61ac561e3ecbc96e632ce4625408
ADDED	BR-0944fffcd36466a4	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3275	3276	SHORT_CIRCUIT	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	11e1d6b664720a4533b33222b5ed98543f5e0a312fc984c14036ab8f1c0a421d
ADDED	BR-14e5c572c4e3aa8f	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3275	3279	SHORT_CIRCUIT	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	f762c54cf1c6fc08bcb1346a487bdbaab6d77397066da3bdbfcde45ce594e55e
ADDED	BR-99d6c83ad992e345	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3275	3279	SHORT_CIRCUIT	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	31a659f214e142397509639a5cd66c5545e859ad5ced4be9788063ccb6702afc
ADDED	BR-be536144f4f673bb	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3275	3276	SHORT_CIRCUIT	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	a0cc0fd6331222415e505256748920f0b59abf108be97ec6933db3438f14fa77
ADDED	BR-f73bdfc157b46ef4	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3278	3279	SHORT_CIRCUIT	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	356f4a54462ed014e648c185d4425dcc40a15f716770cb0f9d8047bc7929d966
ADDED	BR-3eba2242a594abb7	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3280	3280	RETURN	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	dabbdf16b8204c2b7217958e893ae2d600d2f01a226e3e0d8e7d1ef950819832
ADDED	BR-9e032285f7708d77	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3282	3282	RETURN	positiveReplayRevision	P3_CFG_SELECTIVE_REPLAY_GUARD	-	10e0fa08a73f0cd151617165a96e7df8c8d14ecfc63d6f1f343559f16198939f
ADDED	BR-086761f1b69c1fa4	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3288	3289	ENHANCED_FOR	factsByParent	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	4c80b5b59127d22aff131cc29efd15d76920d72507a175950d1ef45f8d56f4a7
ADDED	BR-11642309bc6f47eb	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3289	3289	MERGE	factsByParent	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	c91bce531a088e6a3cf712cb9b33ff93da4339aa6c128a2887833eeaa51574c1
ADDED	BR-fa6259a77a44f9b3	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3290	3290	RETURN	factsByParent	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	b01af5739029d7956c03da2341f0c55db161f2bb9f5c78193336245a403071bd
ADDED	BR-b3b2767f43e5d8cb	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3300	3301	IF	replayUniqueCfgTransientForwardsSelected	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-8c0cdf4734b34c3f	3c5534daf70ae593121b7e2e2d942b00d4682dca9612ae1bfc919018ca1c1b34
ADDED	BR-42ea6dda8f2e0a39	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3301	3301	THROW	replayUniqueCfgTransientForwardsSelected	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-80343eabf6472c4c	edcf2917d9385b99d52473511587fb6ac963d84427f77696868618b8d3db6493
ADDED	BR-9be0d77bba4d86fe	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3303	3310	FOR	replayUniqueCfgTransientForwardsSelected	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-1e9054d1d023d2a5	26c60279041523c85b9e853ef4fc67e756f850cf42cd12e72261f221585b485d
ADDED	BR-f8869e41dcb17adc	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3306	3308	IF	replayUniqueCfgTransientForwardsSelected	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-46dbec6d1c7fd957	15a22f5974a09c48bd18b0a888ed0901a23fd523e69c8cc6bc380b3b8d1c17f8
ADDED	BR-6142d874ca2b1f89	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3306	3307	SHORT_CIRCUIT	replayUniqueCfgTransientForwardsSelected	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-2df280601c9720f7	34567c516e3d0b965b389d990f1d1d229dfc99f6ef425c0a28984d31a32f0022
ADDED	BR-1fdd0d96dddf8e7d	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3308	3308	THROW	replayUniqueCfgTransientForwardsSelected	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-747501eba9f54735	82bcd87613a7ee56c517e97e9561eac43e56f817d0870ea2c7ded8293a33b878
ADDED	BR-8fef3da34ab0f3da	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3309	3309	MERGE	replayUniqueCfgTransientForwardsSelected	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-974f426dada29fd3	3ecc9b13e84a27ab038843824e3743b208cd36f0cf7b79fd81f15f68f7641517
ADDED	BR-4db82c463ceeaae6	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3318	3385	FOR	replayUniqueCfgTransientForwardsSelected	P3_CFG_SELECTIVE_REPLAY_MODIFIED_PREDICATE	BR-d09f3772cb776c96	580d69341d1445b76de339094f97fbc337515032583a5e318ac243c9b554a236
ADDED	BR-5924c28e4d59f098	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3321	3324	SHORT_CIRCUIT	replayUniqueCfgTransientForwardsSelected	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-5ce0a157471d1fde	9d9ed4c8b88328b71181ee2919fab745b724520e819bdb00bf9376feb904700b
ADDED	BR-ae0967b63bf107ce	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3321	3323	SHORT_CIRCUIT	replayUniqueCfgTransientForwardsSelected	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-d27b786713e937f8	26adff4b4309e25efa08390922dfd6a0aff4ae50ce38f40629b6df1eae4b0a4d
ADDED	BR-7ba19740261484ac	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3325	3335	IF	replayUniqueCfgTransientForwardsSelected	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	492d099bd3bf424669b4b38ed6a86ea1e98f28311c19b0d9c7c46846705dedad
ADDED	BR-36733d5740637cea	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3325	3325	SHORT_CIRCUIT	replayUniqueCfgTransientForwardsSelected	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	a9d3ac6e488251fd8b23eb50ffb1d2eb5e70f446d6a93118ecaab36f0143213d
ADDED	BR-52a12e1a2278f825	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3325	3325	SHORT_CIRCUIT	replayUniqueCfgTransientForwardsSelected	P3_CFG_SELECTIVE_REPLAY_FRONTIER	-	d75cd3bead0e449c8699a6ef6f6bf3b1453b2cfbcfb824d07b8e5d01d86720d8
ADDED	BR-6acf61a38deaed12	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3327	3331	ENHANCED_FOR	replayUniqueCfgTransientForwardsSelected	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-2168e0a3306c1f03	73f37aa485aaa6f3476eae9bfa37c07448422c3e3b15ca4fb05520a82b7e87f7
ADDED	BR-589624ba605e9934	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3332	3333	IF	replayUniqueCfgTransientForwardsSelected	P3_CFG_SELECTIVE_REPLAY_METRICS	-	b73ad02f0bdea6063d32d564db2d20aef777cc50ef3df92ff98c3f0e1d9e9cd5
ADDED	BR-c67757016ee3146b	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3332	3332	SHORT_CIRCUIT	replayUniqueCfgTransientForwardsSelected	P3_CFG_SELECTIVE_REPLAY_METRICS	-	21b82045b7b61af11560f53f08d03d5d4fdef0fef36beabcc5644b490685cd9e
ADDED	BR-4ddf378aaee8fb8c	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3334	3334	CONTINUE	replayUniqueCfgTransientForwardsSelected	MOVED_OR_RENUMBERED_UNCHANGED_PREDICATE	BR-0a27dddd73dce951	0bf37874b7af9907cc21dc845f1daf71d4f9392a2ca7a5b474c14db2db91e879
ADDED	BR-58f7c6c8ae3f4e49	src/main/java/org/apache/sysds/hops/fedplanner/placement/NeutralPlacementGraphBuilder.java	3336	3337	IF	replayUniqueCfgTransientForwardsSelected	P3_CFG_SELECTIVE_REPLAY_METRICS	-	f7f94d025bf096e72b25ed0610eb308a95244e95d03e6511985b38301d80f9f4
