hop,file,op,line,exec,placement,foutType,reason,childIDs,parentIDs,rewireChildIDs,rewireParentIDs,privacy,inputs,notes
300,test_cost.log,TRead Xw,408,CP,LOUT,null,<missing>,[220],"[305, 453]",<missing>,<missing>,<missing>,<missing>,<missing>
300,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
300,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
302,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
302,test_fedall.log,TWrite w,215,CP,LOUT,none,NO_RULE,[451],[],[],[],null,[null],[]
302,test_heuristic.log,TWrite w,215,CP,LOUT,none,NO_RULE,[451],[],[],[],null,[null],[]
303,test_cost.log,TWrite w,331,CP,LOUT,null,<missing>,[452],[],<missing>,<missing>,<missing>,<missing>,<missing>
303,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
303,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
305,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
305,test_fedall.log,TWrite Xw,219,FED,FOUT,ROW,OK,[452],[],[],[],null,[ROW],[]
305,test_heuristic.log,TWrite Xw,219,CP,LOUT,none,NO_RULE,[452],[],[],[],null,[null],[]
306,test_cost.log,TWrite Xw,406,CP,LOUT,null,<missing>,[453],[],<missing>,<missing>,<missing>,<missing>,<missing>
306,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
306,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
308,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
308,test_fedall.log,b(1-*),228,FED,FOUT,ROW,OK,"[298, 452]",[415],[],[],null,"[null, ROW]",[]
308,test_heuristic.log,b(1-*),228,CP,LOUT,none,NO_RULE,"[298, 452]",[415],[],[],null,"[null, null]",[]
309,test_cost.log,b(1-*),416,CP,LOUT,null,<missing>,"[299, 453]",[416],<missing>,<missing>,<missing>,<missing>,<missing>
309,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
309,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
312,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
312,test_fedall.log,LiteralOp 0.5,226,CP,LOUT,none,NO_RULE,[],"[315, 320]",[],[],null,[],[]
312,test_heuristic.log,LiteralOp 0.5,226,CP,LOUT,none,NO_RULE,[],"[315, 320]",[],[],null,[],[]
313,test_cost.log,LiteralOp 0.5,455,CP,LOUT,null,<missing>,[],"[316, 321]",<missing>,<missing>,<missing>,<missing>,<missing>
313,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
313,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
315,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
315,test_fedall.log,b(*),234,CP,LOUT,none,NO_RULE,"[312, 455]",[321],[],[],null,"[null, null]",[]
315,test_heuristic.log,b(*),234,CP,LOUT,none,NO_RULE,"[312, 455]",[321],[],[],null,"[null, null]",[]
316,test_cost.log,b(*),454,CP,LOUT,null,<missing>,"[313, 456]",[322],<missing>,<missing>,<missing>,<missing>,<missing>
316,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
316,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
320,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
320,test_fedall.log,b(*),238,CP,LOUT,none,NO_RULE,"[312, 459]",[321],[],[],null,"[null, null]",[]
320,test_heuristic.log,b(*),238,CP,LOUT,none,NO_RULE,"[312, 459]",[321],[],[],null,"[null, null]",[]
322,test_cost.log,b(+),453,CP,LOUT,null,<missing>,"[316, 321]",[370],<missing>,<missing>,<missing>,<missing>,<missing>
322,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
322,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
323,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
323,test_fedall.log,r(r'),248,FED,FOUT,COL,OK,[296],[325],[],[],null,[ROW],[]
323,test_heuristic.log,r(r'),248,FED,FOUT,COL,OK,[296],[325],[],[],null,[ROW],[]
324,test_cost.log,r(r'),419,FED,FOUT,COL,<missing>,[297],[326],<missing>,<missing>,<missing>,<missing>,<missing>
324,test_fedall.log,b(*),249,FED,FOUT,ROW,OK,"[415, 298]",[325],[],[],null,"[ROW, null]",[]
324,test_heuristic.log,b(*),249,CP,LOUT,none,NO_RULE,"[415, 298]",[325],[],[],null,"[null, null]",[]
325,test_cost.log,b(*),414,CP,FOUT,null,<missing>,"[416, 299]",[326],<missing>,<missing>,<missing>,<missing>,<missing>
325,test_fedall.log,ba(+*),250,FED,LOUT,none,OK,"[323, 324]",[327],[],[],null,"[COL, ROW]",[]
325,test_heuristic.log,ba(+*),250,FED,LOUT,none,OK,"[323, 324]",[327],[],[],null,"[COL, null]",[]
326,test_cost.log,ba(+*),413,FED,LOUT,null,<missing>,"[325, 324]",[328],<missing>,<missing>,<missing>,<missing>,<missing>
326,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
326,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
327,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
327,test_fedall.log,b(-),251,CP,LOUT,none,NO_RULE,"[325, 451]","[384, 386, 477, 478, 479]",[],[],null,"[null, null]",[]
327,test_heuristic.log,b(-),251,CP,LOUT,none,NO_RULE,"[325, 451]","[384, 386, 477, 478, 479]",[],[],null,"[null, null]",[]
328,test_cost.log,b(-),412,CP,LOUT,null,<missing>,"[452, 326]","[385, 387, 478, 479, 480]",<missing>,<missing>,<missing>,<missing>,<missing>
328,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
328,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
359,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
359,test_fedall.log,TRead iter,262,CP,LOUT,none,NO_RULE,[],[388],[],[],null,[],[]
359,test_heuristic.log,TRead iter,262,CP,LOUT,none,NO_RULE,[],[388],[],[],null,[],[]
360,test_cost.log,TRead iter,442,CP,LOUT,null,<missing>,[222],[389],<missing>,<missing>,<missing>,<missing>,<missing>
360,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
360,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
364,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
364,test_fedall.log,TRead g_old,221,CP,LOUT,none,NO_RULE,[],"[472, 481, 482]",[],[],null,[],[]
364,test_heuristic.log,TRead g_old,221,CP,LOUT,none,NO_RULE,[],"[472, 481, 482]",[],[],null,[],[]
365,test_cost.log,TRead g_old,428,CP,LOUT,null,<missing>,[209],"[473, 482, 483]",<missing>,<missing>,<missing>,<missing>,<missing>
365,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
365,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
368,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
368,test_fedall.log,b(*),224,CP,LOUT,none,NO_RULE,"[297, 473]",[370],[],[],null,"[null, null]",[]
368,test_heuristic.log,b(*),224,CP,LOUT,none,NO_RULE,"[297, 473]",[370],[],[],null,"[null, null]",[]
371,test_cost.log,b(>=),446,CP,LOUT,null,<missing>,"[369, 370]",[377],<missing>,<missing>,<missing>,<missing>,<missing>
371,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
371,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
375,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
375,test_fedall.log,b(!=),244,CP,LOUT,none,NO_RULE,"[476, 414]",[376],[],[],null,"[null, null]",[]
375,test_heuristic.log,b(!=),244,CP,LOUT,none,NO_RULE,"[476, 414]",[376],[],[],null,"[null, null]",[]
378,test_cost.log,TWrite continue,444,CP,LOUT,null,<missing>,[377],[],<missing>,<missing>,<missing>,<missing>,<missing>
378,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
378,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
382,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
382,test_fedall.log,b(/),258,CP,LOUT,none,NO_RULE,"[480, 483]","[383, 477]",[],[],null,"[null, null]",[]
382,test_heuristic.log,b(/),258,CP,LOUT,none,NO_RULE,"[480, 483]","[383, 477]",[],[],null,"[null, null]",[]
383,test_cost.log,b(/),421,CP,LOUT,null,<missing>,"[481, 484]","[384, 478]",<missing>,<missing>,<missing>,<missing>,<missing>
383,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
383,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
385,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
385,test_fedall.log,TWrite s,260,CP,LOUT,none,NO_RULE,[477],[],[],[],null,[null],[]
385,test_heuristic.log,TWrite s,260,CP,LOUT,none,NO_RULE,[477],[],[],[],null,[null],[]
395,test_cost.log,LiteralOp text,469,CP,LOUT,null,<missing>,[],[398],<missing>,<missing>,<missing>,<missing>,<missing>
395,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
395,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
396,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
396,test_fedall.log,"LiteralOp ,",271,CP,LOUT,none,NO_RULE,[],[397],[],[],null,[],[]
396,test_heuristic.log,"LiteralOp ,",271,CP,LOUT,none,NO_RULE,[],[397],[],[],null,[],[]
398,test_cost.log,PWrite model,329,CP,LOUT,null,<missing>,"[391, 392, 393, 394, 395, 393, 397]",[],<missing>,<missing>,<missing>,<missing>,<missing>
398,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
398,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
399,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
399,test_fedall.log,LiteralOp 500.0,73,CP,LOUT,none,NO_RULE,[],"[56, 65]",[],[],null,[],[]
399,test_heuristic.log,LiteralOp 500.0,73,CP,LOUT,none,NO_RULE,[],"[56, 65]",[],[],null,[],[]
411,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
411,test_fedall.log,LiteralOp 0,188,CP,LOUT,none,NO_RULE,[],"[412, 270]",[],[],null,[],[]
411,test_heuristic.log,LiteralOp 0,188,CP,LOUT,none,NO_RULE,[],"[412, 270]",[],[],null,[],[]
412,test_cost.log,LiteralOp 0,399,CP,LOUT,null,<missing>,[],"[413, 271]",<missing>,<missing>,<missing>,<missing>,<missing>
412,test_fedall.log,b(max),189,FED,FOUT,ROW,OK,"[268, 411]",[447],[],[],null,"[ROW, null]",[]
412,test_heuristic.log,b(max),189,CP,LOUT,none,NO_RULE,"[268, 411]",[447],[],[],null,"[null, null]",[]
413,test_cost.log,b(max),387,CP,LOUT,null,<missing>,"[269, 412]",[448],<missing>,<missing>,<missing>,<missing>,<missing>
413,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
413,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
414,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
414,test_fedall.log,LiteralOp 0,229,CP,LOUT,none,NO_RULE,[],"[415, 375]",[],[],null,[],[]
414,test_heuristic.log,LiteralOp 0,229,CP,LOUT,none,NO_RULE,[],"[415, 375]",[],[],null,[],[]
415,test_cost.log,LiteralOp 0,418,CP,LOUT,null,<missing>,[],"[416, 376]",<missing>,<missing>,<missing>,<missing>,<missing>
415,test_fedall.log,b(max),230,FED,FOUT,ROW,OK,"[308, 414]","[324, 453, 454]",[],[],null,"[ROW, null]",[]
415,test_heuristic.log,b(max),230,CP,LOUT,none,NO_RULE,"[308, 414]","[324, 453, 454]",[],[],null,"[null, null]",[]
416,test_cost.log,b(max),415,CP,LOUT,null,<missing>,"[309, 415]","[325, 454, 455]",<missing>,<missing>,<missing>,<missing>,<missing>
416,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
416,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
421,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
421,test_fedall.log,LiteralOp 1,157,CP,LOUT,none,NO_RULE,[],"[240, 244]",[],[],null,[],[]
421,test_heuristic.log,LiteralOp 1,157,CP,LOUT,none,NO_RULE,[],"[240, 244]",[],[],null,[],[]
423,test_cost.log,LiteralOp 1.0E-12,435,CP,LOUT,null,<missing>,[],[288],<missing>,<missing>,<missing>,<missing>,<missing>
423,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
423,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
425,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
425,test_fedall.log,LiteralOp 1.0E-12,225,CP,LOUT,none,NO_RULE,[],[369],[],[],null,[],[]
425,test_heuristic.log,LiteralOp 1.0E-12,225,CP,LOUT,none,NO_RULE,[],[369],[],[],null,[],[]
426,test_cost.log,LiteralOp 1.0E-12,452,CP,LOUT,null,<missing>,[],[370],<missing>,<missing>,<missing>,<missing>,<missing>
426,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
426,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
427,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
427,test_fedall.log,LiteralOp 20,174,CP,LOUT,none,NO_RULE,[],[253],[],[],null,[],[]
427,test_heuristic.log,LiteralOp 20,174,CP,LOUT,none,NO_RULE,[],[253],[],[],null,[],[]
428,test_cost.log,LiteralOp 20,294,CP,LOUT,null,<missing>,[],[254],<missing>,<missing>,<missing>,<missing>,<missing>
428,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
428,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
434,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
434,test_fedall.log,LiteralOp 100,129,CP,LOUT,none,NO_RULE,[],[204],[],[],null,[],[]
434,test_heuristic.log,LiteralOp 100,129,CP,LOUT,none,NO_RULE,[],[204],[],[],null,[],[]
442,test_cost.log,u(castdts),382,CP,LOUT,null,<missing>,[441],[245],<missing>,<missing>,<missing>,<missing>,<missing>
442,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
442,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
444,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
444,test_fedall.log,LiteralOp 2,193,CP,LOUT,none,NO_RULE,[],[445],[],[],null,[],[]
444,test_heuristic.log,LiteralOp 2,193,CP,LOUT,none,NO_RULE,[],[445],[],[],null,[],[]
445,test_cost.log,LiteralOp 2,404,CP,LOUT,null,<missing>,[],[446],<missing>,<missing>,<missing>,<missing>,<missing>
445,test_fedall.log,b(^),194,FED,FOUT,ROW,OK,"[257, 444]",[446],[],[],null,"[ROW, null]",[]
445,test_heuristic.log,b(^),194,CP,LOUT,none,NO_RULE,"[257, 444]",[446],[],[],null,"[null, null]",[]
446,test_cost.log,b(^),403,CP,LOUT,null,<missing>,"[258, 445]",[447],<missing>,<missing>,<missing>,<missing>,<missing>
446,test_fedall.log,b(*),196,FED,FOUT,ROW,OK,"[445, 270]",[280],[],[],null,"[ROW, ROW]",[]
446,test_heuristic.log,b(*),196,CP,LOUT,none,NO_RULE,"[445, 270]",[280],[],[],null,"[null, null]",[]
448,test_cost.log,m(mult),386,CP,LOUT,null,<missing>,"[413, 263, 258]",[277],<missing>,<missing>,<missing>,<missing>,<missing>
448,test_fedall.log,t(+*),186,FED,FOUT,ROW,OK,"[263, 260, 257]",[268],[],[],null,"[null, null, ROW]",[]
448,test_heuristic.log,t(+*),186,CP,LOUT,none,NO_RULE,"[263, 260, 257]",[268],[],[],null,"[null, null, null]",[]
449,test_cost.log,t(+*),390,CP,LOUT,null,<missing>,"[264, 258, 261]",[269],<missing>,<missing>,<missing>,<missing>,<missing>
449,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
449,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
451,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
451,test_fedall.log,t(+*),214,CP,LOUT,none,NO_RULE,"[295, 297, 294]","[302, 457, 458, 327]",[],[],null,"[null, null, null]",[]
451,test_heuristic.log,t(+*),214,CP,LOUT,none,NO_RULE,"[295, 297, 294]","[302, 457, 458, 327]",[],[],null,"[null, null, null]",[]
452,test_cost.log,t(+*),332,CP,LOUT,null,<missing>,"[296, 295, 298]","[303, 458, 459, 328]",<missing>,<missing>,<missing>,<missing>,<missing>
452,test_fedall.log,t(+*),218,FED,FOUT,ROW,OK,"[299, 297, 292]","[305, 308]",[],[],null,"[null, null, ROW]",[]
452,test_heuristic.log,t(+*),218,CP,LOUT,none,NO_RULE,"[299, 297, 292]","[305, 308]",[],[],null,"[null, null, null]",[]
453,test_cost.log,t(+*),407,CP,LOUT,null,<missing>,"[300, 293, 298]","[306, 309]",<missing>,<missing>,<missing>,<missing>,<missing>
453,test_fedall.log,r(r'),231,FED,FOUT,COL,OK,[415],[454],[],[],null,[ROW],[]
453,test_heuristic.log,r(r'),231,CP,LOUT,none,NO_RULE,[415],[454],[],[],null,[null],[]
454,test_cost.log,r(r'),458,CP,LOUT,null,<missing>,[416],[455],<missing>,<missing>,<missing>,<missing>,<missing>
454,test_fedall.log,ba(+*),232,FED,LOUT,none,OK,"[453, 415]",[455],[],[],null,"[COL, ROW]",[]
454,test_heuristic.log,ba(+*),232,CP,LOUT,none,NO_RULE,"[453, 415]",[455],[],[],null,"[null, null]",[]
456,test_cost.log,u(castdts),456,CP,LOUT,null,<missing>,[455],[316],<missing>,<missing>,<missing>,<missing>,<missing>
456,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
456,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
457,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
457,test_fedall.log,r(r'),235,CP,LOUT,none,NO_RULE,[451],[458],[],[],null,[null],[]
457,test_heuristic.log,r(r'),235,CP,LOUT,none,NO_RULE,[451],[458],[],[],null,[null],[]
460,test_cost.log,u(castdts),460,CP,LOUT,null,<missing>,[459],[321],<missing>,<missing>,<missing>,<missing>,<missing>
460,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
460,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
471,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
471,test_fedall.log,r(r'),220,CP,LOUT,none,NO_RULE,[294],"[472, 475]",[],[],null,[null],[]
471,test_heuristic.log,r(r'),220,CP,LOUT,none,NO_RULE,[294],"[472, 475]",[],[],null,[null],[]
474,test_cost.log,u(castdts),448,CP,LOUT,null,<missing>,[473],[369],<missing>,<missing>,<missing>,<missing>,<missing>
474,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
474,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
475,test_cost.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
475,test_fedall.log,ba(+*),242,CP,LOUT,none,NO_RULE,"[471, 294]",[476],[],[],null,"[null, null]",[]
475,test_heuristic.log,ba(+*),242,CP,LOUT,none,NO_RULE,"[471, 294]",[476],[],[],null,"[null, null]",[]
485,test_cost.log,TWrite Y,349,CP,LOUT,null,<missing>,[14],[],<missing>,<missing>,<missing>,<missing>,<missing>
485,test_fedall.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
485,test_heuristic.log,<missing>,,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>,<missing>
